Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType,,,
19/12/2018,1386,Blacktown,2148,525000,3,1,,house,,,
18/12/2018,1387,Blacktown,2148,635000,4,2,2,townhouse,,,
17/12/2018,1388,Marayong,2148,705525,3,2,6,house,,,
14/12/2018,1389,Blacktown,2148,632000,3,1,1,house,,,
12/12/2018,1390,Blacktown,2148,563000,3,2,1,townhouse,,,
11/12/2018,1391,Blacktown,2148,735000,3,1,2,house,,,
10/12/2018,1392,Kings Park,2148,780000,5,2,3,house,,,
10/12/2018,1393,Blacktown,2148,646500,3,1,2,house,,,
6/12/2018,1394,Kings Park,2148,748000,4,1,4,house,,,
4/12/2018,1395,Blacktown,2148,695000,4,1,5,house,,,
3/12/2018,1396,Prospect,2148,600000,3,1,1,duplex/semi-detached,,,
3/12/2018,1397,Prospect,2148,396000,3,1,1,house,,,
1/12/2018,1398,Blacktown,2148,1180000,8,4,2,house,,,
1/12/2018,1399,Blacktown,2148,710000,3,1,1,house,,,
1/12/2018,1400,Blacktown,2148,575000,3,1,1,house,,,
30/11/2018,1401,Blacktown,2148,570000,3,2,1,townhouse,,,
29/11/2018,1402,Blacktown,2148,755000,5,2,3,house,,,
28/11/2018,1403,Prospect,2148,1040000,5,2,2,house,,,
26/11/2018,1404,Blacktown,2148,770000,3,1,,house,,,
24/11/2018,1405,Marayong,2148,505000,3,1,2,house,,,
23/11/2018,1406,Marayong,2148,770000,5,3,2,house,,,
23/11/2018,1407,Marayong,2148,692500,3,2,1,house,,,
23/11/2018,1408,Blacktown,2148,665000,4,2,2,house,,,
23/11/2018,1409,Marayong,2148,570000,3,2,1,house,,,
22/11/2018,1410,Marayong,2148,590000,3,1,2,house,,,
22/11/2018,1411,Marayong,2148,480000,2,1,1,house,,,
21/11/2018,1412,Blacktown,2148,485000,2,2,1,townhouse,,,
20/11/2018,1413,Kings Park,2148,672500,3,2,2,house,,,
20/11/2018,1414,Marayong,2148,660000,4,2,1,house,,,
19/11/2018,1415,Blacktown,2148,640000,4,2,1,house,,,
19/11/2018,1416,Blacktown,2148,630000,3,1,1,house,,,
19/11/2018,1417,Blacktown,2148,597500,3,1,3,house,,,
15/11/2018,1418,Blacktown,2148,850000,4,2,2,house,,,
13/11/2018,1419,Blacktown,2148,650000,3,1,1,house,,,
13/11/2018,1420,Marayong,2148,570000,3,1,2,house,,,
10/11/2018,1421,Blacktown,2148,702000,3,3,2,house,,,
9/11/2018,1422,Blacktown,2148,785000,3,2,4,house,,,
9/11/2018,1423,Blacktown,2148,650000,4,1,1,house,,,
7/11/2018,1424,Blacktown,2148,770000,5,2,,house,,,
7/11/2018,1425,Kings Park,2148,735000,5,2,2,house,,,
7/11/2018,1426,Blacktown,2148,512000,3,1,1,townhouse,,,
5/11/2018,1427,Blacktown,2148,570000,2,1,1,house,,,
3/11/2018,1428,Prospect,2148,1080000,5,3,3,house,,,
3/11/2018,1429,Prospect,2148,840000,5,2,2,house,,,
3/11/2018,1430,Blacktown,2148,830000,6,2,2,house,,,
2/11/2018,1431,Marayong,2148,950000,6,3,,house,,,
2/11/2018,1432,Blacktown,2148,800000,4,2,2,house,,,
2/11/2018,1433,Blacktown,2148,697500,3,1,2,house,,,
2/11/2018,1434,Prospect,2148,630000,3,1,,house,,,
1/11/2018,1435,Prospect,2148,668000,4,1,1,house,,,
31/10/2018,1436,Marayong,2148,610000,3,1,,house,,,
30/10/2018,1437,Blacktown,2148,1230000,5,3,2,house,,,
30/10/2018,1438,Blacktown,2148,692000,3,2,1,house,,,
30/10/2018,1439,Blacktown,2148,650000,3,1,2,house,,,
29/10/2018,1440,Prospect,2148,755000,5,2,2,house,,,
29/10/2018,1441,Prospect,2148,655000,3,1,1,house,,,
29/10/2018,1442,Blacktown,2148,640000,4,1,1,house,,,
27/10/2018,1443,Blacktown,2148,806000,3,2,1,house,,,
27/10/2018,1444,Blacktown,2148,705000,4,2,2,house,,,
23/10/2018,1445,Blacktown,2148,630000,3,1,2,house,,,
22/10/2018,1446,Blacktown,2148,695000,4,3,2,townhouse,,,
22/10/2018,1447,Blacktown,2148,595000,3,1,1,house,,,
20/10/2018,1448,Blacktown,2148,780000,5,2,2,house,,,
19/10/2018,1449,Blacktown,2148,1030000,7,4,3,house,,,
18/10/2018,1450,Prospect,2148,935000,4,2,2,house,,,
18/10/2018,1451,Marayong,2148,642000,4,2,2,house,,,
17/10/2018,1452,Blacktown,2148,735000,5,2,1,house,,,
17/10/2018,1453,Blacktown,2148,590000,3,1,2,house,,,
15/10/2018,1454,Blacktown,2148,830000,4,2,2,house,,,
13/10/2018,1455,Blacktown,2148,660000,3,2,1,house,,,
12/10/2018,1456,Kings Park,2148,732000,3,2,2,house,,,
12/10/2018,1457,Marayong,2148,720000,4,2,2,house,,,
12/10/2018,1458,Blacktown,2148,580000,3,1,,house,,,
11/10/2018,1459,Marayong,2148,680000,3,1,2,house,,,
10/10/2018,1460,Blacktown,2148,675000,3,1,1,house,,,
9/10/2018,1461,Blacktown,2148,650000,4,1,1,house,,,
5/10/2018,1462,Blacktown,2148,1150000,3,1,1,house,,,
4/10/2018,1463,Blacktown,2148,730000,6,2,1,house,,,
3/10/2018,1464,Blacktown,2148,835000,4,2,1,house,,,
3/10/2018,1465,Blacktown,2148,692000,3,1,2,house,,,
2/10/2018,1466,Blacktown,2148,415000,2,1,,house,,,
28/09/2018,1467,Blacktown,2148,582000,2,2,1,house,,,
27/09/2018,1468,Blacktown,2148,518000,2,1,2,townhouse,,,
26/09/2018,1469,Blacktown,2148,660000,3,2,1,house,,,
24/09/2018,1470,Marayong,2148,610000,3,1,1,house,,,
24/09/2018,1471,Marayong,2148,610000,3,1,4,house,,,
19/09/2018,1472,Blacktown,2148,885000,4,2,4,house,,,
18/09/2018,1473,Prospect,2148,795000,3,1,2,house,,,
18/09/2018,1474,Blacktown,2148,580000,3,2,1,house,,,
18/09/2018,1475,Prospect,2148,542500,2,1,1,villa,,,
18/09/2018,1476,Marayong,2148,510000,2,1,,house,,,
14/09/2018,1477,Blacktown,2148,860000,4,1,3,house,,,
12/09/2018,1478,Blacktown,2148,725000,4,2,1,house,,,
12/09/2018,1479,Prospect,2148,636000,3,1,1,house,,,
7/09/2018,1480,Blacktown,2148,1050000,4,2,1,house,,,
7/09/2018,1481,Blacktown,2148,630000,3,1,1,house,,,
7/09/2018,1482,Blacktown,2148,615000,3,2,2,villa,,,
5/09/2018,1483,Blacktown,2148,822500,3,2,2,house,,,
4/09/2018,1484,Blacktown,2148,812500,5,2,2,house,,,
4/09/2018,1485,Blacktown,2148,535000,3,2,2,townhouse,,,
3/09/2018,1486,Marayong,2148,745000,3,2,2,house,,,
31/08/2018,1487,Marayong,2148,783000,5,2,1,house,,,
31/08/2018,1488,Blacktown,2148,743000,3,2,2,house,,,
31/08/2018,1489,Blacktown,2148,680000,3,1,1,house,,,
31/08/2018,1490,Blacktown,2148,530000,3,1,1,townhouse,,,
30/08/2018,1491,Blacktown,2148,800000,4,2,2,house,,,
30/08/2018,1492,Blacktown,2148,640000,3,1,1,house,,,
30/08/2018,1493,Blacktown,2148,585000,2,2,1,townhouse,,,
25/08/2018,1494,Blacktown,2148,625000,3,1,2,house,,,
25/08/2018,1495,Blacktown,2148,515000,3,1,1,house,,,
23/08/2018,1496,Kings Park,2148,685000,3,1,1,house,,,
23/08/2018,1497,Blacktown,2148,665000,3,1,1,house,,,
23/08/2018,1498,Prospect,2148,657500,3,1,1,house,,,
23/08/2018,1499,Blacktown,2148,571000,3,2,1,townhouse,,,
22/08/2018,1500,Blacktown,2148,835000,4,2,2,house,,,
22/08/2018,1501,Blacktown,2148,745000,3,2,4,house,,,
21/08/2018,1502,Blacktown,2148,685000,3,1,1,house,,,
21/08/2018,1503,Blacktown,2148,665000,3,1,2,house,,,
20/08/2018,1504,Blacktown,2148,795000,4,2,2,house,,,
20/08/2018,1505,Blacktown,2148,683500,3,1,2,house,,,
18/08/2018,1506,Blacktown,2148,952500,4,2,2,house,,,
18/08/2018,1507,Blacktown,2148,840000,5,2,2,house,,,
18/08/2018,1508,Blacktown,2148,696000,3,1,6,house,,,
16/08/2018,1509,Marayong,2148,690000,4,3,2,townhouse,,,
16/08/2018,1510,Blacktown,2148,635000,3,1,2,house,,,
14/08/2018,1511,Blacktown,2148,680000,4,2,1,house,,,
13/08/2018,1512,Blacktown,2148,955000,5,3,2,house,,,
13/08/2018,1513,Blacktown,2148,650000,3,1,2,house,,,
13/08/2018,1514,Marayong,2148,603500,3,2,1,house,,,
10/08/2018,1515,Blacktown,2148,505000,3,2,3,townhouse,,,
9/08/2018,1516,Marayong,2148,660000,3,1,2,house,,,
7/08/2018,1517,Kings Park,2148,740000,4,1,1,house,,,
31/07/2018,1518,Blacktown,2148,650000,3,1,1,house,,,
30/07/2018,1519,Marayong,2148,690000,3,1,,house,,,
27/07/2018,1520,Blacktown,2148,883000,3,3,3,house,,,
27/07/2018,1521,Blacktown,2148,627500,3,2,,house,,,
26/07/2018,1522,Blacktown,2148,720000,4,2,2,townhouse,,,
25/07/2018,1523,Marayong,2148,660000,3,2,3,house,,,
24/07/2018,1524,Blacktown,2148,510000,3,2,1,townhouse,,,
23/07/2018,1525,Blacktown,2148,627500,3,1,1,house,,,
21/07/2018,1526,Blacktown,2148,670000,3,1,1,house,,,
19/07/2018,1527,Blacktown,2148,865000,4,2,2,house,,,
18/07/2018,1528,Blacktown,2148,725000,3,2,2,house,,,
16/07/2018,1529,Blacktown,2148,1381000,5,3,3,house,,,
16/07/2018,1530,Marayong,2148,625000,3,1,1,house,,,
16/07/2018,1531,Blacktown,2148,590000,3,1,2,townhouse,,,
14/07/2018,1532,Blacktown,2148,710000,3,1,2,house,,,
13/07/2018,1533,Marayong,2148,841000,5,2,3,house,,,
13/07/2018,1534,Blacktown,2148,650000,3,2,,house,,,
13/07/2018,1535,Blacktown,2148,582500,3,1,1,villa,,,
12/07/2018,1536,Blacktown,2148,825000,4,2,2,house,,,
12/07/2018,1537,Blacktown,2148,770000,3,2,2,house,,,
9/07/2018,1538,Blacktown,2148,660000,4,2,1,townhouse,,,
9/07/2018,1539,Blacktown,2148,651000,4,2,,house,,,
6/07/2018,1540,Blacktown,2148,612000,3,1,2,house,,,
3/07/2018,1541,Prospect,2148,910000,4,2,4,house,,,
3/07/2018,1542,Blacktown,2148,822000,4,3,2,house,,,
3/07/2018,1543,Blacktown,2148,660000,3,1,2,house,,,
2/07/2018,1544,Blacktown,2148,820000,5,2,5,house,,,
2/07/2018,1545,Marayong,2148,685000,3,1,2,house,,,
2/07/2018,1546,Blacktown,2148,590000,3,1,4,house,,,
30/06/2018,1547,Blacktown,2148,893000,8,2,4,house,,,
29/06/2018,1548,Blacktown,2148,653400,2,1,1,house,,,
29/06/2018,1549,Blacktown,2148,615000,3,2,2,duplex/semi-detached,,,
29/06/2018,1550,Marayong,2148,608500,2,1,,house,,,
29/06/2018,1551,Blacktown,2148,605000,3,1,3,house,,,
28/06/2018,1552,Blacktown,2148,922000,5,2,2,house,,,
28/06/2018,1553,Blacktown,2148,605000,3,2,1,townhouse,,,
25/06/2018,1554,Blacktown,2148,735000,4,1,2,house,,,
22/06/2018,1555,Marayong,2148,749000,3,1,4,house,,,
22/06/2018,1556,Marayong,2148,720000,5,1,2,house,,,
20/06/2018,1557,Blacktown,2148,805000,6,2,2,house,,,
20/06/2018,1558,Blacktown,2148,785000,5,2,2,house,,,
14/06/2018,1559,Marayong,2148,705000,4,2,3,house,,,
14/06/2018,1560,Marayong,2148,693000,3,1,2,house,,,
14/06/2018,1561,Blacktown,2148,625000,3,1,2,house,,,
13/06/2018,1562,Blacktown,2148,575000,3,2,1,townhouse,,,
9/06/2018,1563,Blacktown,2148,607500,3,1,1,house,,,
8/06/2018,1564,Blacktown,2148,670000,3,2,,house,,,
7/06/2018,1565,Blacktown,2148,930000,4,2,4,house,,,
31/05/2018,1566,Prospect,2148,745000,4,1,1,house,,,
31/05/2018,1567,Kings Park,2148,720000,4,1,1,house,,,
31/05/2018,1568,Marayong,2148,640000,3,1,1,house,,,
31/05/2018,1569,Blacktown,2148,635000,3,1,3,house,,,
29/05/2018,1570,Prospect,2148,915000,4,2,2,house,,,
29/05/2018,1571,Blacktown,2148,805500,4,1,1,house,,,
28/05/2018,1572,Blacktown,2148,800000,4,2,2,house,,,
28/05/2018,1573,Blacktown,2148,614000,3,1,1,house,,,
25/05/2018,1574,Blacktown,2148,770000,4,2,2,house,,,
25/05/2018,1575,Blacktown,2148,705000,3,2,1,house,,,
25/05/2018,1576,Blacktown,2148,692000,5,2,1,house,,,
25/05/2018,1577,Blacktown,2148,540000,2,1,1,townhouse,,,
24/05/2018,1578,Marayong,2148,830000,3,2,2,house,,,
24/05/2018,1579,Blacktown,2148,751000,3,1,2,house,,,
22/05/2018,1580,Blacktown,2148,855000,4,2,2,house,,,
22/05/2018,1581,Blacktown,2148,700000,4,1,3,house,,,
21/05/2018,1582,Blacktown,2148,829000,5,2,3,house,,,
21/05/2018,1583,Blacktown,2148,660000,3,1,4,house,,,
19/05/2018,1584,Marayong,2148,701000,4,2,3,house,,,
17/05/2018,1585,Blacktown,2148,705000,3,1,1,house,,,
14/05/2018,1586,Prospect,2148,845000,4,2,1,house,,,
12/05/2018,1587,Kings Park,2148,870000,5,2,1,house,,,
10/05/2018,1588,Marayong,2148,655000,3,1,1,house,,,
9/05/2018,1589,Blacktown,2148,740000,3,1,3,house,,,
7/05/2018,1590,Blacktown,2148,775000,4,1,2,house,,,
7/05/2018,1591,Marayong,2148,689000,4,2,1,house,,,
7/05/2018,1592,Blacktown,2148,650000,4,2,2,townhouse,,,
7/05/2018,1593,Blacktown,2148,500000,3,1,1,townhouse,,,
3/05/2018,1594,Blacktown,2148,850000,4,2,2,house,,,
1/05/2018,1595,Prospect,2148,775000,3,1,2,house,,,
30/04/2018,1596,Prospect,2148,710000,3,1,2,house,,,
30/04/2018,1597,Marayong,2148,550000,3,2,1,villa,,,
27/04/2018,1598,Blacktown,2148,750000,4,1,3,house,,,
27/04/2018,1599,Marayong,2148,725000,3,2,2,house,,,
24/04/2018,1600,Prospect,2148,1075000,5,3,2,house,,,
20/04/2018,1601,Blacktown,2148,688000,3,1,2,house,,,
18/04/2018,1602,Prospect,2148,950000,4,2,2,house,,,
18/04/2018,1603,Blacktown,2148,860000,3,2,4,house,,,
14/04/2018,1604,Blacktown,2148,845000,4,2,2,house,,,
14/04/2018,1605,Blacktown,2148,680000,3,1,2,house,,,
14/04/2018,1606,Blacktown,2148,568000,3,1,3,townhouse,,,
13/04/2018,1607,Blacktown,2148,675000,3,1,2,house,,,
12/04/2018,1608,Blacktown,2148,700000,3,2,4,house,,,
12/04/2018,1609,Blacktown,2148,683000,4,1,3,house,,,
12/04/2018,1610,Marayong,2148,600000,3,1,2,house,,,
11/04/2018,1611,Blacktown,2148,761000,3,2,4,house,,,
11/04/2018,1612,Blacktown,2148,705000,3,1,1,house,,,
11/04/2018,1613,Blacktown,2148,665000,3,1,2,house,,,
11/04/2018,1614,Blacktown,2148,600000,3,1,2,villa,,,
10/04/2018,1615,Blacktown,2148,735000,4,2,1,house,,,
10/04/2018,1616,Blacktown,2148,615000,3,2,2,villa,,,
9/04/2018,1617,Blacktown,2148,743000,4,2,2,house,,,
9/04/2018,1618,Prospect,2148,725000,3,1,1,house,,,
9/04/2018,1619,Blacktown,2148,650000,3,2,2,townhouse,,,
8/04/2018,1620,Blacktown,2148,867000,6,3,4,house,,,
7/04/2018,1621,Blacktown,2148,650000,3,1,2,house,,,
7/04/2018,1622,Blacktown,2148,600000,3,2,1,townhouse,,,
6/04/2018,1623,Blacktown,2148,785000,3,2,2,house,,,
5/04/2018,1624,Blacktown,2148,710000,3,2,3,house,,,
5/04/2018,1625,Blacktown,2148,640000,3,1,3,house,,,
3/04/2018,1626,Kings Park,2148,730000,4,1,1,house,,,
3/04/2018,1627,Blacktown,2148,692000,3,1,2,house,,,
29/03/2018,1628,Blacktown,2148,665000,3,1,1,house,,,
27/03/2018,1629,Blacktown,2148,718000,3,3,4,house,,,
27/03/2018,1630,Blacktown,2148,690000,3,2,2,house,,,
26/03/2018,1631,Marayong,2148,665000,3,1,2,house,,,
24/03/2018,1632,Blacktown,2148,708000,4,1,1,house,,,
23/03/2018,1633,Prospect,2148,849950,5,3,3,house,,,
23/03/2018,1634,Blacktown,2148,705000,4,2,1,house,,,
23/03/2018,1635,Marayong,2148,687000,3,1,2,house,,,
23/03/2018,1636,Marayong,2148,679000,3,1,2,house,,,
22/03/2018,1637,Blacktown,2148,860000,5,2,2,house,,,
22/03/2018,1638,Blacktown,2148,830000,5,2,1,house,,,
22/03/2018,1639,Blacktown,2148,720000,4,2,,house,,,
20/03/2018,1640,Prospect,2148,950000,4,2,2,house,,,
20/03/2018,1641,Blacktown,2148,640000,3,1,,house,,,
19/03/2018,1642,Marayong,2148,720000,4,1,1,house,,,
19/03/2018,1643,Prospect,2148,515000,3,1,1,townhouse,,,
16/03/2018,1644,Blacktown,2148,870000,4,2,2,house,,,
16/03/2018,1645,Blacktown,2148,555000,3,2,1,townhouse,,,
14/03/2018,1646,Blacktown,2148,1200000,5,3,2,house,,,
13/03/2018,1647,Blacktown,2148,700000,4,1,2,house,,,
12/03/2018,1648,Blacktown,2148,773500,4,2,1,house,,,
8/03/2018,1649,Blacktown,2148,710000,3,2,2,house,,,
8/03/2018,1650,Blacktown,2148,695000,3,1,,house,,,
7/03/2018,1651,Blacktown,2148,680000,3,1,1,house,,,
3/03/2018,1652,Prospect,2148,650000,3,1,1,house,,,
2/03/2018,1653,Blacktown,2148,740000,3,2,1,house,,,
1/03/2018,1654,Kings Park,2148,795000,3,1,2,house,,,
28/02/2018,1655,Blacktown,2148,740000,4,2,1,house,,,
26/02/2018,1656,Prospect,2148,1011000,4,3,2,house,,,
26/02/2018,1657,Blacktown,2148,855000,4,1,1,house,,,
26/02/2018,1658,Kings Park,2148,790000,4,2,1,house,,,
26/02/2018,1659,Blacktown,2148,700000,3,1,2,house,,,
26/02/2018,1660,Blacktown,2148,690000,3,1,,house,,,
26/02/2018,1661,Blacktown,2148,585000,3,2,1,townhouse,,,
23/02/2018,1662,Blacktown,2148,588000,3,1,,house,,,
21/02/2018,1663,Prospect,2148,780000,3,2,2,house,,,
21/02/2018,1664,Blacktown,2148,715000,3,1,1,house,,,
19/02/2018,1665,Blacktown,2148,800000,4,2,2,house,,,
19/02/2018,1666,Blacktown,2148,621000,3,2,1,townhouse,,,
15/02/2018,1667,Blacktown,2148,1070000,5,2,3,house,,,
14/02/2018,1668,Marayong,2148,610000,3,1,2,house,,,
8/02/2018,1669,Marayong,2148,720000,3,1,1,house,,,
7/02/2018,1670,Marayong,2148,670000,3,2,3,house,,,
6/02/2018,1671,Blacktown,2148,670000,3,1,1,house,,,
5/02/2018,1672,Blacktown,2148,665000,2,1,2,house,,,
4/02/2018,1673,Blacktown,2148,730500,3,1,1,house,,,
3/02/2018,1674,Blacktown,2148,690000,3,1,2,house,,,
2/02/2018,1675,Blacktown,2148,767500,4,2,3,house,,,
1/02/2018,1676,Marayong,2148,685000,3,2,2,house,,,
30/01/2018,1677,Kings Park,2148,825000,4,2,2,house,,,
30/01/2018,1678,Marayong,2148,522000,2,1,1,townhouse,,,
25/01/2018,1679,Blacktown,2148,620000,3,1,1,house,,,
22/01/2018,1680,Blacktown,2148,530000,2,1,1,villa,,,
19/01/2018,1681,Prospect,2148,725000,3,1,1,house,,,
19/01/2018,1682,Blacktown,2148,690000,3,2,1,house,,,
15/01/2018,1683,Marayong,2148,770000,4,1,,house,,,
14/01/2018,1684,Blacktown,2148,732500,3,1,,house,,,
10/01/2018,1685,Blacktown,2148,605000,3,2,1,townhouse,,,
9/01/2018,1686,Blacktown,2148,715000,3,1,2,house,,,
22/12/2017,1687,Blacktown,2148,720000,3,2,1,house,,,
22/12/2017,1688,Blacktown,2148,545000,2,1,1,townhouse,,,
21/12/2017,1689,Blacktown,2148,830000,4,2,1,house,,,
20/12/2017,1690,Blacktown,2148,732500,4,2,2,house,,,
19/12/2017,1691,Blacktown,2148,690000,3,1,2,house,,,
18/12/2017,1692,Blacktown,2148,637000,3,1,1,house,,,
16/12/2017,1693,Blacktown,2148,955500,5,3,2,house,,,
15/12/2017,1694,Blacktown,2148,671000,3,1,1,house,,,
15/12/2017,1695,Blacktown,2148,650000,3,1,1,duplex/semi-detached,,,
14/12/2017,1696,Prospect,2148,960000,4,3,4,house,,,
14/12/2017,1697,Blacktown,2148,700000,4,1,2,house,,,
14/12/2017,1698,Prospect,2148,699000,3,2,1,house,,,
14/12/2017,1699,Blacktown,2148,650000,3,1,1,house,,,
13/12/2017,1700,Blacktown,2148,580000,3,1,2,villa,,,
12/12/2017,1701,Blacktown,2148,700000,3,2,1,house,,,
12/12/2017,1702,Marayong,2148,660000,3,1,1,house,,,
12/12/2017,1703,Blacktown,2148,573000,3,1,2,townhouse,,,
11/12/2017,1704,Blacktown,2148,755000,4,1,3,house,,,
9/12/2017,1705,Blacktown,2148,970000,6,4,3,house,,,
9/12/2017,1706,Blacktown,2148,950000,3,1,1,house,,,
8/12/2017,1707,Blacktown,2148,700000,4,2,1,townhouse,,,
7/12/2017,1708,Marayong,2148,838600,3,2,4,house,,,
7/12/2017,1709,Blacktown,2148,705000,3,1,1,house,,,
7/12/2017,1710,Blacktown,2148,575000,3,2,2,townhouse,,,
5/12/2017,1711,Blacktown,2148,740000,4,2,2,house,,,
5/12/2017,1712,Blacktown,2148,700000,4,2,1,house,,,
4/12/2017,1713,Prospect,2148,800000,3,1,2,house,,,
4/12/2017,1714,Blacktown,2148,747000,4,2,1,house,,,
2/12/2017,1715,Blacktown,2148,730000,3,1,1,house,,,
1/12/2017,1716,Marayong,2148,725000,4,1,1,house,,,
1/12/2017,1717,Blacktown,2148,705000,3,1,1,house,,,
30/11/2017,1718,Blacktown,2148,825000,4,2,1,house,,,
30/11/2017,1719,Blacktown,2148,800000,3,1,2,house,,,
30/11/2017,1720,Prospect,2148,790000,3,1,1,house,,,
30/11/2017,1721,Kings Park,2148,750000,4,1,1,house,,,
28/11/2017,1722,Blacktown,2148,689000,4,2,2,townhouse,,,
27/11/2017,1723,Prospect,2148,850000,4,2,2,house,,,
27/11/2017,1724,Blacktown,2148,750000,3,2,2,house,,,
27/11/2017,1725,Marayong,2148,718000,3,1,1,house,,,
27/11/2017,1726,Marayong,2148,620000,2,1,2,house,,,
24/11/2017,1727,Blacktown,2148,580000,3,2,1,villa,,,
22/11/2017,1728,Blacktown,2148,940000,4,2,2,house,,,
22/11/2017,1729,Blacktown,2148,640000,3,1,2,house,,,
22/11/2017,1730,Blacktown,2148,565000,3,2,2,townhouse,,,
22/11/2017,1731,Blacktown,2148,555000,3,2,1,townhouse,,,
22/11/2017,1732,Blacktown,2148,530000,2,1,1,villa,,,
20/11/2017,1733,Prospect,2148,815000,4,2,4,house,,,
18/11/2017,1734,Blacktown,2148,750000,4,2,1,house,,,
17/11/2017,1735,Blacktown,2148,820000,4,2,4,house,,,
17/11/2017,1736,Prospect,2148,800000,3,1,1,house,,,
13/11/2017,1737,Blacktown,2148,985000,3,1,2,house,,,
13/11/2017,1738,Blacktown,2148,645000,2,1,1,house,,,
12/11/2017,1739,Blacktown,2148,1250000,8,6,6,house,,,
11/11/2017,1740,Blacktown,2148,670000,3,1,2,house,,,
10/11/2017,1741,Kings Park,2148,695000,3,2,2,townhouse,,,
9/11/2017,1742,Kings Park,2148,785000,3,1,1,house,,,
8/11/2017,1743,Blacktown,2148,590000,3,1,2,townhouse,,,
7/11/2017,1744,Blacktown,2148,1100000,7,4,2,house,,,
7/11/2017,1745,Blacktown,2148,780000,4,3,4,house,,,
7/11/2017,1746,Marayong,2148,760000,4,3,2,townhouse,,,
7/11/2017,1747,Blacktown,2148,751500,2,1,,house,,,
7/11/2017,1748,Kings Park,2148,690000,2,1,1,house,,,
7/11/2017,1749,Blacktown,2148,605000,3,1,1,house,,,
3/11/2017,1750,Blacktown,2148,701000,4,2,2,house,,,
1/11/2017,1751,Blacktown,2148,448500,2,1,1,villa,,,
30/10/2017,1752,Blacktown,2148,683500,4,2,2,townhouse,,,
30/10/2017,1753,Blacktown,2148,560000,3,2,1,townhouse,,,
27/10/2017,1754,Marayong,2148,815000,4,2,2,house,,,
27/10/2017,1755,Blacktown,2148,610000,3,2,1,townhouse,,,
26/10/2017,1756,Blacktown,2148,805000,3,1,1,house,,,
26/10/2017,1757,Marayong,2148,689000,3,1,1,house,,,
25/10/2017,1758,Blacktown,2148,720000,3,1,1,house,,,
24/10/2017,1759,Kings Park,2148,825000,3,2,1,house,,,
24/10/2017,1760,Blacktown,2148,699000,3,1,1,house,,,
23/10/2017,1761,Blacktown,2148,615000,3,1,1,house,,,
21/10/2017,1762,Blacktown,2148,610000,3,1,1,house,,,
19/10/2017,1763,Blacktown,2148,770000,3,3,4,house,,,
19/10/2017,1764,Blacktown,2148,715000,3,2,1,house,,,
17/10/2017,1765,Marayong,2148,715000,3,1,1,house,,,
16/10/2017,1766,Blacktown,2148,935000,5,3,2,house,,,
16/10/2017,1767,Blacktown,2148,675000,3,1,1,house,,,
14/10/2017,1768,Blacktown,2148,1015000,4,2,4,house,,,
13/10/2017,1769,Marayong,2148,535000,4,1,1,house,,,
13/10/2017,1770,Blacktown,2148,530000,2,2,1,townhouse,,,
12/10/2017,1771,Blacktown,2148,750000,3,1,1,house,,,
9/10/2017,1772,Marayong,2148,735000,3,3,1,house,,,
7/10/2017,1773,Blacktown,2148,925000,5,3,2,house,,,
7/10/2017,1774,Blacktown,2148,642000,3,2,2,house,,,
7/10/2017,1775,Blacktown,2148,640000,2,1,2,house,,,
6/10/2017,1776,Blacktown,2148,760000,3,1,5,house,,,
5/10/2017,1777,Blacktown,2148,665000,3,1,1,house,,,
3/10/2017,1778,Blacktown,2148,1410000,10,6,2,duplex/semi-detached,,,
3/10/2017,1779,Blacktown,2148,955000,5,2,4,house,,,
3/10/2017,1780,Blacktown,2148,700000,3,1,3,house,,,
3/10/2017,1781,Blacktown,2148,571000,3,2,2,townhouse,,,
29/09/2017,1782,Blacktown,2148,782000,3,2,2,house,,,
27/09/2017,1783,Kings Park,2148,897000,3,2,2,house,,,
27/09/2017,1784,Blacktown,2148,800000,3,3,2,house,,,
26/09/2017,1785,Blacktown,2148,657000,3,2,1,townhouse,,,
25/09/2017,1786,Kings Park,2148,830000,3,1,2,house,,,
25/09/2017,1787,Prospect,2148,775000,3,2,2,house,,,
25/09/2017,1788,Blacktown,2148,607000,3,2,2,villa,,,
23/09/2017,1789,Blacktown,2148,1317000,8,3,4,house,,,
18/09/2017,1790,Blacktown,2148,820000,2,1,3,house,,,
18/09/2017,1791,Blacktown,2148,682000,4,2,2,house,,,
16/09/2017,1792,Blacktown,2148,680000,3,1,2,house,,,
15/09/2017,1793,Blacktown,2148,640000,2,2,1,townhouse,,,
11/09/2017,1794,Blacktown,2148,740500,4,1,3,house,,,
11/09/2017,1795,Blacktown,2148,687500,3,2,2,townhouse,,,
9/09/2017,1796,Blacktown,2148,685000,3,1,1,house,,,
9/09/2017,1797,Blacktown,2148,587000,3,2,1,villa,,,
8/09/2017,1798,Kings Park,2148,675000,3,2,1,townhouse,,,
5/09/2017,1799,Blacktown,2148,675000,3,1,,house,,,
